Data;Codigo;Tipo;Sigla;Compra;Venda;X;Y
11092015;220;A;USD;3,8692;3,8698;1;1
14092015;220;A;USD;3,8647;3,8653;1;1
15092015;220;A;USD;3,8593;3,8599;1;1
16092015;220;A;USD;3,8361;3,8368;1;1
17092015;220;A;USD;3,8915;3,8921;1;1
18092015;220;A;USD;3,9015;3,9021;1;1
21092015;220;A;USD;3,9815;3,9821;1;1
22092015;220;A;USD;4,0419;4,0425;1;1
23092015;220;A;USD;4,1034;4,1041;1;1
24092015;220;A;USD;4,1942;4,1949;1;1
25092015;220;A;USD;3,9472;3,9479;1;1
28092015;220;A;USD;4,0093;4,0099;1;1
29092015;220;A;USD;4,1165;4,1172;1;1
30092015;220;A;USD;3,9722;3,9729;1;1
1102015;220;A;USD;3,9788;3,9794;1;1
2102015;220;A;USD;4,0003;4,001;1;1
5102015;220;A;USD;3,9135;3,9141;1;1
6102015;220;A;USD;3,8561;3,8567;1;1
7102015;220;A;USD;3,8053;3,806;1;1
8102015;220;A;USD;3,8511;3,8517;1;1
9102015;220;A;USD;3,738;3,7386;1;1
13102015;220;A;USD;3,8243;3,825;1;1
14102015;220;A;USD;3,8501;3,8507;1;1
15102015;220;A;USD;3,8337;3,8344;1;1
16102015;220;A;USD;3,8432;3,8438;1;1
19102015;220;A;USD;3,9009;3,9015;1;1
20102015;220;A;USD;3,865;3,8656;1;1
21102015;220;A;USD;3,938;3,9386;1;1
22102015;220;A;USD;3,9354;3,936;1;1
23102015;220;A;USD;3,8982;3,8988;1;1
26102015;220;A;USD;3,8575;3,8582;1;1
27102015;220;A;USD;3,9108;3,9114;1;1
28102015;220;A;USD;3,8791;3,8797;1;1
29102015;220;A;USD;3,9321;3,9328;1;1
30102015;220;A;USD;3,8582;3,8589;1;1
3112015;220;A;USD;3,812;3,8126;1;1
4112015;220;A;USD;3,768;3,7687;1;1
5112015;220;A;USD;3,7887;3,7893;1;1
6112015;220;A;USD;3,8053;3,8059;1;1
9112015;220;A;USD;3,7922;3,7928;1;1
10112015;220;A;USD;3,7975;3,7981;1;1
11112015;220;A;USD;3,732;3,7327;1;1
12112015;220;A;USD;3,799;3,7996;1;1
13112015;220;A;USD;3,8016;3,8023;1;1
16112015;220;A;USD;3,833;3,8336;1;1
17112015;220;A;USD;3,8045;3,8052;1;1
18112015;220;A;USD;3,7915;3,7921;1;1
19112015;220;A;USD;3,7435;3,7442;1;1
20112015;220;A;USD;3,7;3,701;1;1
23112015;220;A;USD;3,7224;3,7231;1;1
24112015;220;A;USD;3,7075;3,7081;1;1
25112015;220;A;USD;3,7682;3,7688;1;1
26112015;220;A;USD;3,76;3,7606;1;1
27112015;220;A;USD;3,7392;3,7399;1;1
30112015;220;A;USD;3,8499;3,8506;1;1
1122015;220;A;USD;3,8739;3,8745;1;1
2122015;220;A;USD;3,8539;3,8545;1;1
3122015;220;A;USD;3,7964;3,797;1;1
4122015;220;A;USD;3,7569;3,7575;1;1
7122015;220;A;USD;3,747;3,7476;1;1
8122015;220;A;USD;3,7915;3,7921;1;1
9122015;220;A;USD;3,7573;3,758;1;1
10122015;220;A;USD;3,7679;3,7685;1;1
11122015;220;A;USD;3,8541;3,8548;1;1
14122015;220;A;USD;3,9017;3,9023;1;1
15122015;220;A;USD;3,8697;3,8703;1;1
16122015;220;A;USD;3,9351;3,9357;1;1
17122015;220;A;USD;3,8923;3,8929;1;1
18122015;220;A;USD;3,9056;3,9062;1;1
21122015;220;A;USD;3,9825;3,9831;1;1
22122015;220;A;USD;3,9764;3,977;1;1
23122015;220;A;USD;3,9626;3,9632;1;1
24122015;220;A;USD;3,9511;3,9524;1;1
28122015;220;A;USD;3,918;3,9186;1;1
29122015;220;A;USD;3,8486;3,8492;1;1
30122015;220;A;USD;3,9042;3,9048;1;1
31122015;220;A;USD;3,9042;3,9048;1;1
